log_timestamp_utc,event_type,frame_seq_recv,packet_type_recv_hex,data_len_byte_value,payload_len_on_wire,rssi_dbm,ack_seq_sent,ack_type_sent_hex,decoded_ts_valid_check,decoded_latency_ms_calc,notes,decoded_ts,decoded_accel_ax,decoded_accel_ay,decoded_accel_az,decoded_gyro_gx,decoded_gyro_gy,decoded_gyro_gz,decoded_angle_roll,decoded_angle_pitch,decoded_angle_yaw,decoded_gps_lat,decoded_gps_lon,decoded_gps_altitude
2025-06-10T07:19:33.441+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:19:33.470+00:00Z,DATA_FRAME_RECV_FULL,0,DATA_FRAME,38,37,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:19:33.481+00:00Z,DATA_ACK_SENT_OK,,,,,,0,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:19:33.483+00:00Z,DECODE_SUCCESS,0,,,37,,,,True,5482,Msg #1,1749539968.0,0.291,-0.556,0.816,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14400100708008,129.01318359375,144.2
2025-06-10T07:19:36.842+00:00Z,CTRL_PKT_RECV,1,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:19:36.853+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,1,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:19:40.543+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:19:40.572+00:00Z,DATA_FRAME_RECV_FULL,1,DATA_FRAME,38,37,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:19:40.585+00:00Z,DATA_ACK_SENT_OK,,,,,,1,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:19:40.586+00:00Z,DECODE_SUCCESS,1,,,37,,,,True,5586,Msg #2,1749539975.0,0.289,-0.556,0.815,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14404296875,129.01318359375,144.5
2025-06-10T07:19:43.959+00:00Z,CTRL_PKT_RECV,2,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:19:43.969+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,2,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:19:47.661+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:19:47.690+00:00Z,DATA_FRAME_RECV_FULL,2,DATA_FRAME,38,37,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:19:47.701+00:00Z,DATA_ACK_SENT_OK,,,,,,2,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:19:47.702+00:00Z,DECODE_SUCCESS,2,,,37,,,,True,5702,Msg #3,1749539982.0,0.291,-0.554,0.816,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14405822753906,129.01316833496094,144.8
2025-06-10T07:19:51.048+00:00Z,CTRL_PKT_RECV,3,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:19:51.065+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,3,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:19:54.750+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:19:54.779+00:00Z,DATA_FRAME_RECV_FULL,3,DATA_FRAME,38,37,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:19:54.789+00:00Z,DATA_ACK_SENT_OK,,,,,,3,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:19:54.790+00:00Z,DECODE_SUCCESS,3,,,37,,,,True,5790,Msg #4,1749539989.0,0.291,-0.556,0.816,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14408493041992,129.01316833496094,144.7
2025-06-10T07:19:58.158+00:00Z,CTRL_PKT_RECV,4,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:19:58.169+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,4,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:20:01.859+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:01.888+00:00Z,DATA_FRAME_RECV_FULL,4,DATA_FRAME,38,37,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:01.901+00:00Z,DATA_ACK_SENT_OK,,,,,,4,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:20:01.901+00:00Z,DECODE_SUCCESS,4,,,37,,,,True,5901,Msg #5,1749539996.0,0.292,-0.557,0.817,0.0,0.0,0.0,-34.2,-16.4,18.6,35.144100189208984,129.01318359375,144.9
2025-06-10T07:20:05.270+00:00Z,CTRL_PKT_RECV,5,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:05.281+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,5,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:20:08.972+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:09.003+00:00Z,DATA_FRAME_RECV_FULL,5,DATA_FRAME,39,38,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:09.013+00:00Z,DATA_ACK_SENT_OK,,,,,,5,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:20:09.014+00:00Z,DECODE_SUCCESS,5,,,38,,,,True,5014,Msg #6,1749540004.0,0.293,-0.558,0.814,0.0,0.0,0.0,-34.2,-16.4,18.6,35.144107818603516,129.01315307617188,145.1
2025-06-10T07:20:12.392+00:00Z,CTRL_PKT_RECV,6,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:12.405+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,6,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:20:16.094+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:16.124+00:00Z,DATA_FRAME_RECV_FULL,6,DATA_FRAME,39,38,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:16.137+00:00Z,DATA_ACK_SENT_OK,,,,,,6,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:20:16.138+00:00Z,DECODE_SUCCESS,6,,,38,,,,True,5138,Msg #7,1749540011.0,0.293,-0.556,0.814,0.0,0.0,0.0,-34.2,-16.4,18.6,35.144126892089844,129.01315307617188,145.8
2025-06-10T07:20:19.482+00:00Z,CTRL_PKT_RECV,7,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:19.493+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,7,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:20:23.184+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:23.214+00:00Z,DATA_FRAME_RECV_FULL,7,DATA_FRAME,39,38,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:23.225+00:00Z,DATA_ACK_SENT_OK,,,,,,7,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:20:23.226+00:00Z,DECODE_SUCCESS,7,,,38,,,,True,5226,Msg #8,1749540018.0,0.292,-0.556,0.819,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14413070678711,129.01316833496094,146.1
2025-06-10T07:20:26.602+00:00Z,CTRL_PKT_RECV,8,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:26.613+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,8,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:20:30.305+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:30.336+00:00Z,DATA_FRAME_RECV_FULL,8,DATA_FRAME,39,38,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:30.349+00:00Z,DATA_ACK_SENT_OK,,,,,,8,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:20:30.350+00:00Z,DECODE_SUCCESS,8,,,38,,,,True,5349,Msg #9,1749540025.0,0.291,-0.555,0.818,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14413070678711,129.01315307617188,145.8
2025-06-10T07:20:33.708+00:00Z,CTRL_PKT_RECV,9,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:33.721+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,9,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:20:37.073+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x1e,30,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:37.091+00:00Z,DATA_FRAME_RECV_FULL,9,DATA_FRAME,30,29,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:37.101+00:00Z,DATA_ACK_SENT_OK,,,,,,9,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:20:37.103+00:00Z,DECODE_SUCCESS,9,,,29,,,,True,5102,Msg #10,1749540032.0,0.292,-0.556,0.816,0.0,0.0,0.0,-34.2,-16.4,18.6,0.0,0.0,0.0
2025-06-10T07:20:40.465+00:00Z,CTRL_PKT_RECV,10,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:40.477+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,10,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:20:43.830+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x1e,30,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:43.847+00:00Z,DATA_FRAME_RECV_FULL,10,DATA_FRAME,30,29,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:43.857+00:00Z,DATA_ACK_SENT_OK,,,,,,10,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:20:43.858+00:00Z,DECODE_SUCCESS,10,,,29,,,,True,4858,Msg #11,1749540039.0,0.29,-0.556,0.815,0.0,0.0,0.0,-34.2,-16.4,18.6,0.0,0.0,0.0
2025-06-10T07:20:47.235+00:00Z,CTRL_PKT_RECV,11,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:47.245+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,11,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:20:50.938+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:50.968+00:00Z,DATA_FRAME_RECV_FULL,11,DATA_FRAME,39,38,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:50.981+00:00Z,DATA_ACK_SENT_OK,,,,,,11,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:20:50.982+00:00Z,DECODE_SUCCESS,11,,,38,,,,True,5982,Msg #12,1749540045.0,0.29,-0.557,0.816,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14414978027344,129.01315307617188,145.7
2025-06-10T07:20:54.354+00:00Z,CTRL_PKT_RECV,12,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:54.365+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,12,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:20:58.056+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:58.086+00:00Z,DATA_FRAME_RECV_FULL,12,DATA_FRAME,39,38,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:20:58.097+00:00Z,DATA_ACK_SENT_OK,,,,,,12,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:20:58.098+00:00Z,DECODE_SUCCESS,12,,,38,,,,True,5098,Msg #13,1749540053.0,0.291,-0.557,0.813,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14414978027344,129.0131378173828,145.4
2025-06-10T07:21:01.466+00:00Z,CTRL_PKT_RECV,13,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:01.477+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,13,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:21:05.169+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:05.199+00:00Z,DATA_FRAME_RECV_FULL,13,DATA_FRAME,39,38,-101,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:05.209+00:00Z,DATA_ACK_SENT_OK,,,,,,13,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:21:05.209+00:00Z,DECODE_SUCCESS,13,,,38,,,,True,5209,Msg #14,1749540060.0,0.291,-0.556,0.814,0.0,0.0,0.0,-34.2,-16.4,18.6,35.144161224365234,129.01312255859375,145.2
2025-06-10T07:21:08.584+00:00Z,CTRL_PKT_RECV,14,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:08.597+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,14,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:21:12.286+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:12.316+00:00Z,DATA_FRAME_RECV_FULL,14,DATA_FRAME,39,38,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:12.329+00:00Z,DATA_ACK_SENT_OK,,,,,,14,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:21:12.330+00:00Z,DECODE_SUCCESS,14,,,38,,,,True,5330,Msg #15,1749540067.0,0.292,-0.557,0.816,0.0,0.0,0.0,-34.2,-16.4,18.6,35.1441764831543,129.01312255859375,144.5
2025-06-10T07:21:15.707+00:00Z,CTRL_PKT_RECV,15,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:15.717+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,15,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:21:19.410+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:19.440+00:00Z,DATA_FRAME_RECV_FULL,15,DATA_FRAME,39,38,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:19.453+00:00Z,DATA_ACK_SENT_OK,,,,,,15,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:21:19.454+00:00Z,DECODE_SUCCESS,15,,,38,,,,True,5453,Msg #16,1749540074.0,0.291,-0.557,0.815,0.0,0.0,0.0,-34.2,-16.4,18.6,35.144161224365234,129.01312255859375,144.2
2025-06-10T07:21:22.828+00:00Z,CTRL_PKT_RECV,16,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:22.841+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,16,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:21:26.531+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:26.561+00:00Z,DATA_FRAME_RECV_FULL,16,DATA_FRAME,39,38,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:26.577+00:00Z,DATA_ACK_SENT_OK,,,,,,16,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:21:26.578+00:00Z,DECODE_SUCCESS,16,,,38,,,,True,5577,Msg #17,1749540081.0,0.291,-0.558,0.816,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14417266845703,129.0131378173828,143.8
2025-06-10T07:21:29.943+00:00Z,CTRL_PKT_RECV,17,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:29.957+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,17,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:21:33.645+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:33.675+00:00Z,DATA_FRAME_RECV_FULL,17,DATA_FRAME,39,38,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:33.685+00:00Z,DATA_ACK_SENT_OK,,,,,,17,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:21:33.686+00:00Z,DECODE_SUCCESS,17,,,38,,,,True,5686,Msg #18,1749540088.0,0.292,-0.557,0.813,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14420700073242,129.0131072998047,143.8
2025-06-10T07:21:37.061+00:00Z,CTRL_PKT_RECV,18,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:37.073+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,18,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:21:40.763+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:40.793+00:00Z,DATA_FRAME_RECV_FULL,18,DATA_FRAME,39,38,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:40.805+00:00Z,DATA_ACK_SENT_OK,,,,,,18,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:21:40.806+00:00Z,DECODE_SUCCESS,18,,,38,,,,True,5806,Msg #19,1749540095.0,0.292,-0.556,0.815,0.0,0.0,0.0,-34.2,-16.4,18.6,35.144256591796875,129.0131072998047,145.1
2025-06-10T07:21:44.153+00:00Z,CTRL_PKT_RECV,19,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:44.165+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,19,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:21:47.855+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x27,39,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:47.885+00:00Z,DATA_FRAME_RECV_FULL,19,DATA_FRAME,39,38,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:47.897+00:00Z,DATA_ACK_SENT_OK,,,,,,19,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:21:47.898+00:00Z,DECODE_SUCCESS,19,,,38,,,,True,5898,Msg #20,1749540102.0,0.29,-0.557,0.815,0.1,0.0,0.0,-34.2,-16.4,18.6,35.14424514770508,129.0131072998047,145.4
2025-06-10T07:21:51.270+00:00Z,CTRL_PKT_RECV,20,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:51.280+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,20,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:21:54.970+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:54.999+00:00Z,DATA_FRAME_RECV_FULL,20,DATA_FRAME,38,37,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:55.012+00:00Z,DATA_ACK_SENT_OK,,,,,,20,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:21:55.013+00:00Z,DECODE_SUCCESS,20,,,37,,,,True,5013,Msg #21,1749540110.0,0.291,-0.556,0.814,0.0,0.0,0.0,-34.2,-16.4,18.6,35.144283294677734,129.01312255859375,146.7
2025-06-10T07:21:58.387+00:00Z,CTRL_PKT_RECV,21,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:21:58.397+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,21,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:22:02.088+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:02.117+00:00Z,DATA_FRAME_RECV_FULL,21,DATA_FRAME,38,37,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:02.129+00:00Z,DATA_ACK_SENT_OK,,,,,,21,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:22:02.130+00:00Z,DECODE_SUCCESS,21,,,37,,,,True,5130,Msg #22,1749540117.0,0.29,-0.558,0.818,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14434814453125,129.01312255859375,148.9
2025-06-10T07:22:05.503+00:00Z,CTRL_PKT_RECV,22,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:05.513+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,22,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:22:09.205+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:09.234+00:00Z,DATA_FRAME_RECV_FULL,22,DATA_FRAME,38,37,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:09.245+00:00Z,DATA_ACK_SENT_OK,,,,,,22,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:22:09.246+00:00Z,DECODE_SUCCESS,22,,,37,,,,True,5246,Msg #23,1749540124.0,0.29,-0.556,0.819,0.0,0.0,0.0,-34.2,-16.4,18.6,35.144344329833984,129.0131072998047,151.3
2025-06-10T07:22:13.911+00:00Z,CTRL_PKT_RECV,23,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:13.925+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,23,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:22:19.964+00:00Z,CTRL_PKT_RECV,24,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:19.977+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,24,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:22:23.665+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:23.694+00:00Z,DATA_FRAME_RECV_FULL,24,DATA_FRAME,38,37,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:23.705+00:00Z,DATA_ACK_SENT_OK,,,,,,24,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:22:23.706+00:00Z,DECODE_SUCCESS,24,,,37,,,,True,5706,Msg #24,1749540138.0,0.291,-0.554,0.816,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14432144165039,129.01307678222656,153.1
2025-06-10T07:22:27.075+00:00Z,CTRL_PKT_RECV,25,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:27.085+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,25,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:22:30.777+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:30.806+00:00Z,DATA_FRAME_RECV_FULL,25,DATA_FRAME,38,37,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:30.817+00:00Z,DATA_ACK_SENT_OK,,,,,,25,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:22:30.818+00:00Z,DECODE_SUCCESS,25,,,37,,,,True,5818,Msg #25,1749540145.0,0.291,-0.556,0.815,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14430618286133,129.01303100585938,153.9
2025-06-10T07:22:34.184+00:00Z,CTRL_PKT_RECV,26,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:34.196+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,26,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:22:37.887+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:37.916+00:00Z,DATA_FRAME_RECV_FULL,26,DATA_FRAME,38,37,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:37.929+00:00Z,DATA_ACK_SENT_OK,,,,,,26,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:22:37.930+00:00Z,DECODE_SUCCESS,26,,,37,,,,True,5930,Msg #26,1749540152.0,0.291,-0.556,0.815,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14430618286133,129.0130157470703,155.4
2025-06-10T07:22:41.309+00:00Z,CTRL_PKT_RECV,27,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:41.321+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,27,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:22:45.010+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:45.039+00:00Z,DATA_FRAME_RECV_FULL,27,DATA_FRAME,38,37,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:45.049+00:00Z,DATA_ACK_SENT_OK,,,,,,27,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:22:45.050+00:00Z,DECODE_SUCCESS,27,,,37,,,,True,5050,Msg #27,1749540160.0,0.291,-0.557,0.813,0.0,0.0,0.0,-34.2,-16.4,18.6,35.144287109375,129.0129852294922,156.4
2025-06-10T07:22:48.426+00:00Z,CTRL_PKT_RECV,28,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:48.437+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,28,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:22:56.866+00:00Z,CTRL_PKT_RECV,29,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:22:56.877+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,29,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:23:00.568+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:23:00.597+00:00Z,DATA_FRAME_RECV_FULL,29,DATA_FRAME,38,37,-102,,,,,,,,,,,,,,,,,,
2025-06-10T07:23:00.608+00:00Z,DATA_ACK_SENT_OK,,,,,,29,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:23:00.610+00:00Z,DECODE_SUCCESS,29,,,37,,,,True,5609,Msg #28,1749540175.0,0.292,-0.559,0.819,0.0,0.0,0.0,-34.2,-16.4,18.6,35.144187927246094,129.0128936767578,158.1
2025-06-10T07:23:03.983+00:00Z,CTRL_PKT_RECV,30,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:23:03.997+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,30,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:23:07.685+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:23:07.715+00:00Z,DATA_FRAME_RECV_FULL,30,DATA_FRAME,38,37,-103,,,,,,,,,,,,,,,,,,
2025-06-10T07:23:07.725+00:00Z,DATA_ACK_SENT_OK,,,,,,30,0xaa,,,,,,,,,,,,,,,,
2025-06-10T07:23:07.726+00:00Z,DECODE_SUCCESS,30,,,37,,,,True,5725,Msg #29,1749540182.0,0.292,-0.558,0.815,0.0,0.0,0.0,-34.2,-16.4,18.6,35.14418029785156,129.0128631591797,156.6
2025-06-10T07:23:11.106+00:00Z,CTRL_PKT_RECV,31,0x50,,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:23:11.117+00:00Z,SEND_PERMIT_ACK_SENT_OK,,,,,,31,0x55,,,,,,,,,,,,,,,,
2025-06-10T07:23:14.807+00:00Z,DATA_LEN_BYTE_RECV,,LEN_0x26,38,,,,,,,,,,,,,,,,,,,,
2025-06-10T07:23:14.836+00:00Z,DATA_FRAME_RECV_FULL,31,DATA_FRAME,38,37,-104,,,,,,,,,,,,,,,,,,
2025-06-10T07:23:14.849+00:00Z,DATA_ACK_SENT_OK,,,,,,31,0xaa,,,,,,,,,,,,,,,,
