decoded_accel_ax,decoded_accel_ay,decoded_accel_az,decoded_gyro_gx,decoded_gyro_gy,decoded_gyro_gz,decoded_angle_roll,decoded_angle_pitch,decoded_angle_yaw,decoded_gps_lat,decoded_gps_lon,decoded_gps_altitude
0.265,-0.394,0.924,0.0,0.0,-0.1,-23.1,-14.7,-132.7,0.14761734008789062,0.026947021484375,134.2
0.264,-0.394,0.925,0.0,0.0,-0.3,-23.1,-14.7,-132.7,0.1476287841796875,0.026947021484375,133.9
0.264,-0.395,0.921,0.0,0.0,-0.3,-23.1,-14.7,-132.7,0.14762115478515625,0.026947021484375,134.0
0.264,-0.395,0.918,0.0,0.0,-0.1,-23.1,-14.7,-132.7,0.1476287841796875,0.026947021484375,134.2
0.263,-0.395,0.923,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.14763259887695312,0.026947021484375,134.4
0.263,-0.395,0.922,0.0,0.0,0.2,-23.1,-14.7,-132.7,0.14765167236328125,0.026947021484375,134.3
0.262,-0.395,0.922,0.0,0.0,0.3,-23.1,-14.7,-132.7,0.14765548706054688,0.026947021484375,133.8
0.263,-0.395,0.925,0.0,0.0,0.3,-23.1,-14.7,-132.7,0.14765548706054688,0.026947021484375,133.6
0.265,-0.394,0.923,0.0,0.0,0.2,-23.1,-14.7,-132.7,0.14765548706054688,0.026947021484375,133.3
0.265,-0.394,0.925,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.14764785766601562,0.026947021484375,133.1
0.264,-0.393,0.922,0.0,0.0,-0.1,-23.1,-14.7,-132.7,0.14764785766601562,0.026947021484375,133.0
0.267,-0.392,0.921,0.0,0.0,-0.1,-23.1,-14.7,-132.7,0.14764404296875,0.026947021484375,133.2
0.263,-0.392,0.925,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.14764022827148438,0.026947021484375,133.3
0.263,-0.392,0.923,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.14763641357421875,0.026947021484375,133.6
0.264,-0.392,0.924,0.0,0.0,0.1,-23.1,-14.7,-132.7,0.14763259887695312,0.026947021484375,133.5
0.264,-0.393,0.925,0.0,0.0,0.1,-23.1,-14.7,-132.7,0.14763259887695312,0.026947021484375,133.5
0.264,-0.393,0.924,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.14762496948242188,0.026947021484375,133.8
0.265,-0.392,0.924,0.0,0.0,-0.1,-23.1,-14.7,-132.7,0.14762115478515625,0.026947021484375,133.8
0.266,-0.392,0.922,0.0,0.0,-0.1,-23.1,-14.7,-132.7,0.1476287841796875,0.0269622802734375,134.2
0.266,-0.393,0.925,0.0,0.0,-0.2,-23.1,-14.7,-132.7,0.14763259887695312,0.0269622802734375,134.0
0.265,-0.393,0.924,0.0,0.0,-0.1,-23.1,-14.7,-132.7,0.14763259887695312,0.0269622802734375,134.0
0.265,-0.394,0.923,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.14763259887695312,0.0269622802734375,133.9
0.265,-0.395,0.922,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.1476287841796875,0.0269622802734375,133.8
0.266,-0.395,0.925,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.14763641357421875,0.0269622802734375,133.5
0.265,-0.395,0.924,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.14763641357421875,0.0269622802734375,133.5
0.264,-0.395,0.92,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.14764022827148438,0.0269622802734375,133.3
0.264,-0.394,0.921,0.0,0.0,-0.1,-23.1,-14.7,-132.7,0.14764404296875,0.0269622802734375,133.0
0.266,-0.394,0.923,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.14764785766601562,0.0269622802734375,133.1
0.264,-0.395,0.925,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.14764404296875,0.0269622802734375,133.0
0.264,-0.395,0.923,0.0,0.0,0.0,-23.1,-14.7,-132.7,0.14764022827148438,0.026947021484375,132.7
0.263,-0.394,0.923,0.0,0.0,0.1,-23.1,-14.7,-132.7,0.14763641357421875,0.026947021484375,132.6
0.265,-0.395,0.923,0.0,0.0,0.1,-23.1,-14.7,-132.7,0.14763259887695312,0.026947021484375,132.8
0.279,-0.404,0.915,0.0,-0.4,0.4,-23.6,-15.6,-3.8,0.14770126342773438,0.026947021484375,136.5
0.279,-0.403,0.914,0.0,-0.2,-0.1,-23.6,-15.6,-3.8,0.14769744873046875,0.026947021484375,136.3
0.278,-0.4,0.916,-0.1,0.1,-0.5,-23.6,-15.6,-3.8,0.14770889282226562,0.026947021484375,136.1
0.281,-0.401,0.919,-0.2,0.0,-0.3,-23.6,-15.6,-3.8,0.14770889282226562,0.026947021484375,135.5
0.28,-0.399,0.917,-0.2,0.0,0.0,-23.6,-15.6,-3.8,0.147705078125,0.026947021484375,135.4
0.278,-0.398,0.919,-0.3,0.0,0.1,-23.6,-15.6,-3.8,0.14770126342773438,0.026947021484375,135.4
0.277,-0.399,0.915,-0.5,0.0,0.2,-23.6,-15.6,-3.8,0.147705078125,0.0269622802734375,135.3
0.279,-0.403,0.914,-0.3,0.1,-0.1,-23.6,-15.6,-3.8,0.14770126342773438,0.0269622802734375,135.3
0.279,-0.402,0.916,-0.1,0.3,-0.5,-23.6,-15.6,-3.8,0.14769744873046875,0.0269622802734375,135.4
0.278,-0.402,0.917,-0.2,0.6,-0.4,-23.6,-15.6,-3.8,0.14769363403320312,0.0269622802734375,135.3
0.279,-0.401,0.917,-0.2,0.6,0.0,-23.6,-15.6,-3.8,0.14769744873046875,0.0269622802734375,135.3
0.278,-0.4,0.917,-0.2,0.4,0.0,-23.6,-15.6,-3.8,0.14769363403320312,0.0269775390625,135.3
0.282,-0.4,0.916,-0.2,0.3,0.0,-23.6,-15.6,-3.8,0.14769363403320312,0.0269775390625,135.1
0.282,-0.399,0.916,-0.3,0.4,-0.1,-23.6,-15.6,-3.8,0.14769363403320312,0.0269775390625,135.1
0.28,-0.4,0.919,-0.1,0.3,-0.2,-23.6,-15.6,-3.8,0.14769363403320312,0.0269775390625,135.3
0.279,-0.401,0.913,0.0,0.1,0.0,-23.6,-15.6,-3.8,0.14769363403320312,0.0269775390625,135.5
0.281,-0.401,0.916,0.0,0.3,0.0,-23.6,-15.6,-3.8,0.14769744873046875,0.0269775390625,135.8
0.281,-0.401,0.915,0.1,0.3,-0.1,-23.6,-15.6,-3.8,0.14769744873046875,0.0269775390625,135.9
0.281,-0.4,0.915,0.4,0.3,0.1,-23.6,-15.6,-3.8,0.14769363403320312,0.0269775390625,135.7
0.281,-0.401,0.918,0.4,0.1,0.3,-23.6,-15.6,-3.8,0.14768218994140625,0.0269775390625,135.5
0.279,-0.402,0.921,0.2,-0.1,0.3,-23.6,-15.6,-3.8,0.14768218994140625,0.0269775390625,135.2
0.281,-0.402,0.916,0.0,-0.3,0.0,-23.6,-15.6,-3.8,0.14768218994140625,0.0269775390625,135.4
0.281,-0.401,0.914,0.0,-0.3,-0.3,-23.6,-15.6,-3.8,0.14767837524414062,0.0269775390625,135.4
0.278,-0.399,0.915,0.3,-0.2,0.0,-23.6,-15.6,-3.8,0.14767837524414062,0.0269775390625,135.3
0.28,-0.401,0.917,0.3,-0.3,0.6,-23.6,-15.6,-3.8,0.14767837524414062,0.0269927978515625,135.2
0.279,-0.403,0.915,0.1,-0.5,0.8,-23.6,-15.6,-3.8,0.14767837524414062,0.0269775390625,135.2
0.278,-0.402,0.91,-0.1,-0.5,0.3,-23.6,-15.6,-3.8,0.14768218994140625,0.0269927978515625,135.2
0.277,-0.405,0.908,-0.1,0.0,-0.4,-23.6,-15.6,-3.8,0.14767837524414062,0.0269927978515625,135.3
0.277,-0.402,0.912,0.1,0.4,-0.7,-23.6,-15.6,-3.8,0.147674560546875,0.027008056640625,135.3
0.279,-0.403,0.922,0.3,0.6,-0.1,-23.6,-15.6,-3.8,0.147674560546875,0.0269927978515625,135.5
0.28,-0.403,0.921,-0.1,0.0,0.7,-23.6,-15.6,-3.8,0.14767837524414062,0.027008056640625,136.2
0.277,-0.404,0.916,-0.8,-0.6,0.6,-23.6,-15.6,-3.8,0.14767837524414062,0.0269927978515625,136.4
0.278,-0.402,0.907,-1.1,-0.4,-0.2,-23.6,-15.6,-3.8,0.14767837524414062,0.0269927978515625,136.9
0.28,-0.399,0.919,0.1,0.7,0.3,-23.6,-15.6,-3.8,0.14768600463867188,0.0269927978515625,137.6
0.279,-0.4,0.918,0.0,0.6,0.0,-23.6,-15.6,-3.8,0.1476898193359375,0.027008056640625,137.8
0.281,-0.4,0.912,-0.4,0.4,-0.3,-23.6,-15.6,-3.8,0.1476898193359375,0.027008056640625,138.1
0.279,-0.4,0.914,-0.1,0.3,0.1,-23.6,-15.6,-3.8,0.1476898193359375,0.027008056640625,138.4
0.281,-0.4,0.912,0.3,0.5,0.3,-23.6,-15.6,-3.8,0.14769363403320312,0.0269927978515625,138.4
0.281,-0.4,0.915,0.5,0.7,0.3,-23.6,-15.6,-3.8,0.14769744873046875,0.0269927978515625,138.4
0.282,-0.402,0.917,0.5,0.8,-0.3,-23.6,-15.6,-3.8,0.14770126342773438,0.0269927978515625,138.5
0.282,-0.399,0.919,0.2,0.0,-0.3,-23.6,-15.6,-3.8,0.14770126342773438,0.0269927978515625,138.4
0.282,-0.399,0.915,0.1,-0.2,0.2,-23.6,-15.6,-3.8,0.14770889282226562,0.0269775390625,138.3
0.28,-0.403,0.915,0.3,-0.4,0.5,-23.6,-15.6,-3.8,0.1477203369140625,0.0269775390625,138.4
0.282,-0.399,0.918,0.1,-0.8,0.0,-23.6,-15.6,-3.8,0.14770889282226562,0.0269775390625,137.9
0.283,-0.4,0.918,0.0,-1.3,0.5,-23.6,-15.6,-3.8,0.147705078125,0.0269775390625,137.6
0.282,-0.399,0.913,0.0,-1.5,0.7,-23.6,-15.6,-3.8,0.147705078125,0.0269775390625,137.4
0.292,-0.393,0.914,-0.1,0.1,-0.2,-23.3,-16.3,17.1,0.14757537841796875,0.026763916015625,146.1
0.291,-0.395,0.914,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.14757919311523438,0.026763916015625,146.8
0.291,-0.394,0.914,0.1,-0.2,0.0,-23.3,-16.3,17.1,0.1475982666015625,0.026763916015625,146.6
0.291,-0.394,0.915,0.1,-0.2,0.0,-23.3,-16.3,17.1,0.14759445190429688,0.026763916015625,146.9
0.291,-0.392,0.912,0.1,-0.3,0.0,-23.3,-16.3,17.1,0.1475982666015625,0.0267486572265625,146.7
0.29,-0.395,0.916,0.1,-0.3,0.1,-23.3,-16.3,17.1,0.1475982666015625,0.026763916015625,147.3
0.29,-0.394,0.915,0.0,-0.1,0.1,-23.3,-16.3,17.1,0.14759063720703125,0.026763916015625,147.7
0.291,-0.394,0.915,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.14759445190429688,0.026763916015625,148.2
0.29,-0.396,0.916,0.0,-0.1,0.2,-23.3,-16.3,17.1,0.14760971069335938,0.0267791748046875,149.2
0.292,-0.393,0.918,0.0,-0.1,0.1,-23.3,-16.3,17.1,0.14761734008789062,0.0267791748046875,148.7
0.29,-0.392,0.914,0.0,-0.1,0.1,-23.3,-16.3,17.1,0.1476287841796875,0.0267791748046875,147.8
0.29,-0.393,0.914,0.1,0.0,0.0,-23.3,-16.3,17.1,0.1476287841796875,0.0267791748046875,147.7
0.29,-0.393,0.913,0.3,0.1,-0.1,-23.3,-16.3,17.1,0.14762115478515625,0.0267791748046875,147.7
0.291,-0.394,0.913,0.4,0.4,-0.1,-23.3,-16.3,17.1,0.1476287841796875,0.026763916015625,147.1
0.29,-0.395,0.913,0.4,0.4,0.0,-23.3,-16.3,17.1,0.14763259887695312,0.026763916015625,146.8
0.291,-0.394,0.915,0.3,0.3,0.1,-23.3,-16.3,17.1,0.14763641357421875,0.026763916015625,146.6
0.291,-0.395,0.912,0.0,0.3,0.1,-23.3,-16.3,17.1,0.14764022827148438,0.026763916015625,146.8
0.291,-0.395,0.912,0.0,0.3,-0.2,-23.3,-16.3,17.1,0.14764785766601562,0.0267486572265625,146.6
0.291,-0.394,0.913,-0.1,0.4,-0.4,-23.3,-16.3,17.1,0.14764785766601562,0.0267486572265625,146.6
0.291,-0.394,0.914,0.0,0.4,-0.3,-23.3,-16.3,17.1,0.14764785766601562,0.0267486572265625,146.8
0.293,-0.394,0.917,-0.1,0.1,0.0,-23.3,-16.3,17.1,0.14764404296875,0.0267486572265625,147.1
0.295,-0.395,0.914,-0.3,-0.1,0.1,-23.3,-16.3,17.1,0.14764022827148438,0.0267486572265625,147.3
0.292,-0.394,0.912,-0.4,-0.3,0.0,-23.3,-16.3,17.1,0.14764022827148438,0.0267486572265625,147.5
0.291,-0.393,0.912,-0.4,-0.3,-0.1,-23.3,-16.3,17.1,0.14764022827148438,0.0267486572265625,147.7
0.293,-0.393,0.911,-0.2,-0.1,-0.2,-23.3,-16.3,17.1,0.14765167236328125,0.0267486572265625,148.0
0.291,-0.394,0.916,-0.1,0.0,-0.1,-23.3,-16.3,17.1,0.1476593017578125,0.026763916015625,148.1
0.289,-0.395,0.917,0.0,0.0,0.0,-23.3,-16.3,17.1,0.147674560546875,0.026763916015625,149.9
0.291,-0.397,0.914,-0.2,-0.1,0.0,-23.3,-16.3,17.1,0.147674560546875,0.0267486572265625,150.9
0.29,-0.396,0.912,-0.3,-0.1,-0.1,-23.3,-16.3,17.1,0.14767074584960938,0.0267486572265625,152.1
0.29,-0.394,0.911,-0.3,-0.1,-0.1,-23.3,-16.3,17.1,0.14766311645507812,0.0267486572265625,153.5
0.29,-0.395,0.911,0.0,0.0,-0.1,-23.3,-16.3,17.1,0.1476593017578125,0.0267486572265625,154.3
0.292,-0.395,0.914,0.0,0.1,-0.1,-23.3,-16.3,17.1,0.14765167236328125,0.0267333984375,155.0
0.291,-0.394,0.918,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14763259887695312,0.026702880859375,156.6
0.292,-0.394,0.914,-0.1,-0.1,0.0,-23.3,-16.3,17.1,0.14762115478515625,0.0266876220703125,156.8
0.291,-0.394,0.914,-0.1,-0.1,-0.1,-23.3,-16.3,17.1,0.14762496948242188,0.0266876220703125,157.5
0.291,-0.394,0.913,-0.1,-0.1,0.0,-23.3,-16.3,17.1,0.14762496948242188,0.0266876220703125,158.2
0.291,-0.395,0.914,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14762496948242188,0.0266876220703125,158.9
0.291,-0.395,0.912,0.0,0.0,0.1,-23.3,-16.3,17.1,0.14762496948242188,0.0266876220703125,159.5
0.292,-0.395,0.915,0.1,0.0,0.0,-23.3,-16.3,17.1,0.1476287841796875,0.02667236328125,160.2
0.291,-0.394,0.918,0.1,0.0,0.0,-23.3,-16.3,17.1,0.14763641357421875,0.0266876220703125,161.0
0.29,-0.393,0.917,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14763259887695312,0.02667236328125,161.9
0.292,-0.393,0.916,0.1,-0.1,0.1,-23.3,-16.3,17.1,0.14761734008789062,0.02667236328125,162.6
0.291,-0.396,0.913,0.1,0.0,0.1,-23.3,-16.3,17.1,0.147613525390625,0.02667236328125,163.4
0.292,-0.395,0.914,0.2,0.0,0.1,-23.3,-16.3,17.1,0.14760589599609375,0.0266571044921875,164.6
0.291,-0.394,0.913,0.3,0.0,0.0,-23.3,-16.3,17.1,0.14760208129882812,0.0266571044921875,164.9
0.291,-0.394,0.914,0.2,0.0,0.0,-23.3,-16.3,17.1,0.14760589599609375,0.02667236328125,165.2
0.289,-0.394,0.914,0.2,0.0,0.1,-23.3,-16.3,17.1,0.14760971069335938,0.02667236328125,165.2
0.291,-0.393,0.914,0.1,-0.1,0.1,-23.3,-16.3,17.1,0.14762115478515625,0.02667236328125,165.0
0.291,-0.395,0.916,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.1476287841796875,0.02667236328125,164.9
0.291,-0.393,0.915,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.14763641357421875,0.0266876220703125,164.8
0.292,-0.396,0.914,0.1,0.0,0.0,-23.3,-16.3,17.1,0.14764785766601562,0.0266876220703125,164.5
0.292,-0.396,0.916,0.1,0.0,0.0,-23.3,-16.3,17.1,0.14765167236328125,0.0266876220703125,164.4
0.292,-0.395,0.915,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14765548706054688,0.0266876220703125,164.1
0.293,-0.395,0.912,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14765548706054688,0.0266876220703125,164.1
0.293,-0.396,0.913,-0.1,0.0,0.0,-23.3,-16.3,17.1,0.1476593017578125,0.0266876220703125,164.1
0.291,-0.395,0.914,-0.1,-0.1,-0.1,-23.3,-16.3,17.1,0.14765548706054688,0.0266876220703125,164.0
0.291,-0.394,0.914,-0.1,0.0,-0.1,-23.3,-16.3,17.1,0.14765167236328125,0.0266876220703125,164.0
0.289,-0.393,0.913,-0.1,0.0,-0.1,-23.3,-16.3,17.1,0.14764404296875,0.0266876220703125,163.8
0.288,-0.395,0.91,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14763641357421875,0.02667236328125,164.0
0.29,-0.394,0.912,-0.1,0.0,-0.1,-23.3,-16.3,17.1,0.14762115478515625,0.02667236328125,164.1
0.291,-0.394,0.915,-0.1,0.0,-0.1,-23.3,-16.3,17.1,0.14762115478515625,0.0266876220703125,164.1
0.29,-0.394,0.915,-0.1,0.0,-0.1,-23.3,-16.3,17.1,0.14761734008789062,0.02667236328125,164.0
0.291,-0.395,0.915,0.0,0.0,-0.1,-23.3,-16.3,17.1,0.147613525390625,0.02667236328125,164.0
0.29,-0.394,0.914,0.0,0.0,-0.1,-23.3,-16.3,17.1,0.14761734008789062,0.02667236328125,164.2
0.289,-0.394,0.913,0.0,0.0,-0.1,-23.3,-16.3,17.1,0.14762496948242188,0.02667236328125,164.5
0.291,-0.394,0.912,0.0,0.1,-0.1,-23.3,-16.3,17.1,0.14762496948242188,0.02667236328125,164.7
0.292,-0.394,0.915,0.0,0.0,0.0,-23.3,-16.3,17.1,0.1476287841796875,0.02667236328125,164.9
0.291,-0.394,0.915,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14763641357421875,0.02667236328125,165.7
0.291,-0.394,0.913,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14764022827148438,0.0266571044921875,165.7
0.292,-0.392,0.914,0.1,0.0,0.0,-23.3,-16.3,17.1,0.14764404296875,0.026641845703125,166.1
0.291,-0.392,0.914,0.1,0.0,0.0,-23.3,-16.3,17.1,0.14764404296875,0.026641845703125,166.2
0.289,-0.393,0.913,0.1,0.0,0.0,-23.3,-16.3,17.1,0.14765167236328125,0.0266265869140625,166.6
0.29,-0.393,0.914,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.14764785766601562,0.0266265869140625,167.0
0.292,-0.395,0.916,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.14764785766601562,0.026641845703125,167.2
0.293,-0.395,0.916,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.14764785766601562,0.026641845703125,167.5
0.292,-0.394,0.917,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.14764022827148438,0.0266265869140625,167.7
0.29,-0.395,0.916,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.14763641357421875,0.0266265869140625,167.9
0.289,-0.395,0.913,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.14764022827148438,0.0266265869140625,168.2
0.291,-0.395,0.915,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.14764785766601562,0.026611328125,168.8
0.291,-0.395,0.915,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.14765548706054688,0.0266265869140625,169.1
0.291,-0.395,0.914,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.14766311645507812,0.0266265869140625,169.1
0.291,-0.396,0.913,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.14767074584960938,0.026641845703125,169.0
0.291,-0.395,0.913,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.14767837524414062,0.0266571044921875,169.0
0.292,-0.395,0.914,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14767837524414062,0.026641845703125,169.0
0.292,-0.395,0.914,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14768600463867188,0.0266265869140625,168.8
0.291,-0.395,0.913,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14769363403320312,0.0266265869140625,168.5
0.291,-0.394,0.914,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14769363403320312,0.0266265869140625,168.4
0.292,-0.394,0.912,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14768600463867188,0.0266265869140625,168.3
0.291,-0.394,0.913,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14767837524414062,0.0266265869140625,167.9
0.291,-0.394,0.914,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14766693115234375,0.0266265869140625,167.7
0.29,-0.395,0.917,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14767837524414062,0.0266265869140625,167.5
0.291,-0.395,0.917,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14768218994140625,0.026611328125,167.5
0.29,-0.394,0.914,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14768218994140625,0.0265960693359375,167.5
0.291,-0.394,0.911,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14767837524414062,0.0265960693359375,167.1
0.291,-0.394,0.913,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14766693115234375,0.0265960693359375,167.1
0.291,-0.395,0.912,0.0,0.0,0.0,-23.3,-16.3,17.1,0.1476593017578125,0.0265960693359375,167.0
0.291,-0.395,0.913,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14764785766601562,0.026580810546875,166.6
0.291,-0.395,0.916,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14764404296875,0.026580810546875,166.5
0.289,-0.394,0.913,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14765548706054688,0.026580810546875,166.4
0.291,-0.394,0.912,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.147674560546875,0.026580810546875,166.3
0.291,-0.395,0.913,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.14768600463867188,0.026580810546875,166.4
0.291,-0.396,0.916,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.14768218994140625,0.0265655517578125,166.1
0.291,-0.395,0.917,0.1,0.0,0.0,-23.3,-16.3,17.1,0.1476898193359375,0.0265655517578125,166.5
0.29,-0.395,0.916,0.1,0.0,0.0,-23.3,-16.3,17.1,0.14767837524414062,0.0265655517578125,166.4
0.287,-0.395,0.916,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14767837524414062,0.0265655517578125,166.3
0.29,-0.395,0.914,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14768218994140625,0.026580810546875,163.8
0.29,-0.394,0.916,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14767837524414062,0.026580810546875,162.3
0.29,-0.394,0.915,-0.1,0.0,0.0,-23.3,-16.3,17.1,0.14767837524414062,0.026580810546875,161.3
0.291,-0.395,0.918,-0.1,0.0,0.0,-23.3,-16.3,17.1,0.14767837524414062,0.026580810546875,160.3
0.291,-0.395,0.916,0.0,0.0,0.0,-23.3,-16.3,17.1,0.147674560546875,0.026580810546875,159.4
0.291,-0.394,0.916,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14767074584960938,0.026580810546875,158.9
0.291,-0.394,0.914,0.0,0.0,0.0,-23.3,-16.3,17.1,0.147674560546875,0.026580810546875,158.4
0.292,-0.394,0.915,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14767074584960938,0.026580810546875,157.8
0.292,-0.395,0.914,0.0,0.0,-0.1,-23.3,-16.3,17.1,0.147674560546875,0.0265960693359375,157.0
0.291,-0.394,0.913,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14767074584960938,0.026611328125,155.6
0.291,-0.394,0.913,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14766693115234375,0.026611328125,155.0
0.291,-0.395,0.911,0.0,0.0,0.0,-23.3,-16.3,17.1,0.147674560546875,0.026611328125,154.1
0.291,-0.394,0.915,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14767074584960938,0.026611328125,154.1
0.29,-0.395,0.915,0.0,0.0,0.0,-23.3,-16.3,17.1,0.1476593017578125,0.026611328125,154.4
0.291,-0.395,0.911,0.0,0.0,0.0,-23.3,-16.3,17.1,0.1476593017578125,0.026611328125,154.3
0.29,-0.395,0.912,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.14766311645507812,0.026611328125,154.3
0.292,-0.395,0.915,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.1476593017578125,0.0266265869140625,152.6
0.29,-0.394,0.913,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.14766311645507812,0.0266265869140625,152.0
0.292,-0.395,0.916,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.14767074584960938,0.0266265869140625,151.4
0.291,-0.395,0.914,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.14767074584960938,0.026641845703125,150.8
0.293,-0.394,0.916,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.14767074584960938,0.0266571044921875,150.3
0.292,-0.397,0.913,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.147674560546875,0.0266571044921875,149.8
0.29,-0.394,0.913,0.1,-0.1,0.0,-23.3,-16.3,17.1,0.147674560546875,0.0266571044921875,149.2
0.289,-0.393,0.913,0.0,-0.1,0.0,-23.3,-16.3,17.1,0.14766311645507812,0.02667236328125,148.6
0.289,-0.395,0.913,0.0,0.0,0.0,-23.3,-16.3,17.1,0.1476593017578125,0.02667236328125,148.1
0.291,-0.395,0.914,0.0,0.0,0.0,-23.3,-16.3,17.1,0.1476593017578125,0.02667236328125,147.4
0.291,-0.394,0.915,0.0,0.0,0.0,-23.3,-16.3,17.1,0.1476593017578125,0.02667236328125,147.0
0.29,-0.395,0.914,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14765548706054688,0.02667236328125,146.4
0.29,-0.395,0.916,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14765167236328125,0.02667236328125,146.0
0.291,-0.395,0.916,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14765167236328125,0.02667236328125,145.2
0.292,-0.395,0.913,-0.1,0.0,0.0,-23.3,-16.3,17.1,0.14765167236328125,0.02667236328125,144.8
0.29,-0.395,0.912,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14764785766601562,0.0266571044921875,144.8
0.291,-0.395,0.915,-0.1,0.0,0.0,-23.3,-16.3,17.1,0.14764404296875,0.0266571044921875,144.6
0.291,-0.394,0.913,-0.1,0.0,0.0,-23.3,-16.3,17.1,0.14764404296875,0.0266571044921875,144.4
0.292,-0.395,0.914,-0.1,0.0,0.0,-23.3,-16.3,17.1,0.14764022827148438,0.0266571044921875,144.1
0.291,-0.394,0.916,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14764404296875,0.02667236328125,142.5
0.29,-0.395,0.913,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14764022827148438,0.0266876220703125,142.6
0.292,-0.394,0.916,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14763641357421875,0.0266876220703125,142.7
0.291,-0.395,0.916,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14763641357421875,0.0266876220703125,142.7
0.291,-0.395,0.912,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14763259887695312,0.026702880859375,141.5
0.291,-0.395,0.915,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14763259887695312,0.026702880859375,141.1
0.293,-0.395,0.914,0.0,0.0,0.0,-23.3,-16.3,17.1,0.14763259887695312,0.026702880859375,140.5
0.291,-0.394,0.914,0.1,0.0,0.0,-23.3,-16.3,17.1,0.14763259887695312,0.026702880859375,140.3
